"","pid","gendermale","dispatch.Dispatch","qg10Yes","qn4003Yes","qea0同居","qea0在婚","qea0未婚","qea0离婚","qp605.公费治疗","qp605.城镇居民","qp605.城镇治疗","qp605.新型农村","qp605.补充医疗","qu201Yes","qu202Yes","kwa2_b_1不喜欢学校","kwa2_b_1学业成绩","kwa2_b_1经济困难","kwa2_b_1身体健康","qn203Yes","qn4001Yes","age","qg12","qg1001","qg901","qg702","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qu802","qu702","w01","qn201_b_1","qn202"
"3515","530153106",0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.03032712823874,0.0716929147777928,1.36347504436151,0.620848783617774,0.635957045926592,0.649292608072888,0.391385225604079,-0.379564562524518,-0.344095012816569,0.367667965453656,0.981159605525227,0.549440804473446,0.800369525947352,-0.838369465383228,1.254733436645,0.32058991890048,-0.132425601641827
"3516","530155101",1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.000145758774028044,-0.295530649670887,-0.473158785876971,-0.356613956975572,-0.483349578827609,-1.41841605269359,-0.840731316679297,-0.379564562524518,-2.02942498057848,-0.0438008783810463,-0.428701792797434,-0.707294568598374,-1.60190407303873,1.42682097482671,-1.57364628061326,-0.82145974324658,-1.22686083444923
"3517","530156104",0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.687127683449204,-0.847677509074081,-0.9629278072739,-0.121298852758655,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,-1.608092488638,-0.866738566050452,0.981159605525227,-0.707294568598374,0.800369525947352,1.42682097482671,-0.866551351298694,-0.82145974324658,-1.22686083444923
"3518","530165104",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.429217944147957,-0.295530649670887,-0.239935442354624,-0.362044305534424,-0.582111928070627,0.649292608072888,0.391385225604079,-0.379564562524518,0.919902463004866,0.367667965453656,-0.428701792797434,-1.9640299416702,-0.000388340381342474,1.42682097482671,-0.866551351298694,1.84332280176323,-1.22686083444923
"3519","530168101",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.687127683449204,-0.45291217729175,-0.190375481856125,-0.809143003546565,-0.219983314179562,0.649292608072888,0.391385225604079,-0.379564562524518,-0.765427504757047,0.367667965453656,0.51120580608434,-0.288382777574434,-0.000388340381342474,-0.460837725348238,-0.866551351298694,-0.440776522530893,0.962009631165578
"3520","530169101",1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.429217944147957,-0.111918867446547,-0.531464621757558,-0.248006985798533,1.95278836916683,1.68314693845613,1.62350176788745,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.707294568598374,0.800369525947352,1.42682097482671,-1.57364628061326,-0.0600933018152066,-0.132425601641827
"3521","530172105",1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.34334520356356,0.28153495160561,2.09229799286885,0.135737645693669,0.109224516630498,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-0.866738566050452,-0.428701792797434,0.130529013449506,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.0600933018152066,0.962009631165578
"3522","530172431",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.257472462979163,-0.767675232533476,-0.414852949996384,-0.356613956975572,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,0.367667965453656,1.45111340496611,1.38726438652133,-0.000388340381342474,1.42682097482671,0.547638507330438,-0.0600933018152066,0.962009631165578
"3523","530174102",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.257763980527219,-1.02997777856825,-0.385700032056091,-0.362044305534424,-0.417508012665597,-0.384561722310352,-0.840731316679297,-0.379564562524518,-0.765427504757047,-0.0438008783810463,1.45111340496611,-2.80185352371808,-0.801146206710037,1.42682097482671,-0.159456421984128,-0.82145974324658,-0.862049090180097
"3524","530179101",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.63172782987757,-0.45291217729175,-0.618923375578438,-0.709586613300946,-0.0224586156935262,-1.41841605269359,0.391385225604079,2.00296855140412,1.34123495494534,0.367667965453656,-0.898655592238321,0.549440804473446,0.800369525947352,-0.838369465383228,-0.159456421984128,1.84332280176323,0.962009631165578
"3525","530183103",1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.515090684732354,-0.45291217729175,-0.822993801160491,0.51405192862702,-0.549191144989621,0.649292608072888,0.391385225604079,-0.379564562524518,-2.02942498057848,1.19060565312306,0.0412520066434532,-0.288382777574434,0.800369525947352,-0.460837725348238,-0.866551351298694,-0.0600933018152066,0.962009631165578
"3526","530183104",1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.772708906485545,0.596298006847336,-0.683059795047083,2.78212751004084,-0.351666446503585,-0.384561722310352,-0.840731316679297,-0.379564562524518,-1.608092488638,1.19060565312306,0.51120580608434,1.38726438652133,-0.000388340381342474,1.42682097482671,-0.159456421984128,-0.440776522530893,-0.132425601641827
"3527","530201102",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.773000424033601,-0.862104149105994,-0.51980345458144,-0.193703500210014,-0.615032711151633,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.866738566050452,-3.24842458944276,-0.707294568598374,0.800369525947352,1.42682097482671,-0.159456421984128,-0.82145974324658,-1.59167257871837
"3528","530207103",0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.944454387654339,-0.557833195705659,-0.12332377059345,0.168319737046781,0.635957045926592,-1.41841605269359,-2.07284785896267,-0.379564562524518,0.498569971064387,-0.455269722215749,1.45111340496611,0.968352595497386,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.440776522530893,0.232386142627308
"3529","530216102",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.03061864578679,-0.767675232533476,-0.531464621757558,-0.410917442564091,-0.417508012665597,-1.41841605269359,-0.840731316679297,-0.379564562524518,0.0772374791239092,-2.92408278522396,1.45111340496611,1.38726438652133,0.800369525947352,1.42682097482671,-0.866551351298694,0.32058991890048,-0.862049090180097
"3530","530220104",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.28794534999193,0.333995460812564,-0.152476688533743,0.077813927732582,-0.351666446503585,-0.384561722310352,0.391385225604079,-0.379564562524518,1.34123495494534,0.367667965453656,-0.898655592238321,-0.707294568598374,-0.000388340381342474,1.42682097482671,-0.159456421984128,-0.82145974324658,-1.22686083444923
"3531","530231103",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.28794534999193,-0.106672816525852,-0.0825096854770394,-0.46522092815261,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.0438008783810463,0.0412520066434532,0.549440804473446,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,0.962009631165578
"3532","530245103",1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.20207260940753,-0.780790359835215,-1.11452298056343,-0.827244165409405,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,0.919902463004866,-1.27820740988515,0.0412520066434532,-0.707294568598374,-0.000388340381342474,-0.838369465383228,-0.159456421984128,-0.440776522530893,-0.497237345910962
"3533","530245601",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-1.37381809057632,-0.531602941102182,-0.764687965279905,-0.827244165409405,-0.351666446503585,0.649292608072888,0.391385225604079,2.00296855140412,1.34123495494534,-0.0438008783810463,0.0412520066434532,0.130529013449506,0.800369525947352,-0.838369465383228,-0.159456421984128,0.32058991890048,-1.59167257871837
"3534","530258101",1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.80347331104637,-0.741444977929999,-0.677229211459024,0.530342974303575,-0.0224586156935262,1.68314693845613,1.62350176788745,-0.379564562524518,0.498569971064387,-2.92408278522396,0.51120580608434,-2.80185352371808,-0.801146206710037,1.42682097482671,-0.866551351298694,1.08195636033185,0.232386142627308
"3535","530258104",0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.171599722394766,-0.295530649670887,-0.239935442354624,0.0416116040069025,-0.285824880341574,1.68314693845613,1.62350176788745,-0.379564562524518,0.919902463004866,1.19060565312306,-0.898655592238321,-1.9640299416702,0.800369525947352,-0.838369465383228,0.547638507330438,-0.0600933018152066,-0.132425601641827
"3536","530261103",1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.772708906485545,-0.767675232533476,-0.729704463751553,-0.284209309524213,-0.219983314179562,-2.45227038307683,0.391385225604079,-0.379564562524518,1.34123495494534,0.367667965453656,0.51120580608434,-0.707294568598374,-0.000388340381342474,-0.460837725348238,0.547638507330438,-0.0600933018152066,-0.862049090180097
"3537","530261104",0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,-1.20207260940753,-0.484388482815923,0.926181275257112,-0.284209309524213,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-0.455269722215749,-0.898655592238321,-0.707294568598374,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.0600933018152066,-0.497237345910962
"3538","530271104",0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,-0.772708906485545,-0.295530649670887,-0.411937658202355,-0.211804662072854,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,0.919902463004866,-0.0438008783810463,0.0412520066434532,0.130529013449506,-0.000388340381342474,0.29422575472174,0.547638507330438,-0.0600933018152066,-0.862049090180097
"3539","530287102",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0860184993584251,-0.321760904274364,-0.0941708526531567,-0.338512795112732,-0.615032711151633,-1.41841605269359,-2.07284785896267,-0.379564562524518,-0.344095012816569,-1.68967625371986,-1.36860939167921,-1.12620635962231,-1.60190407303873,1.42682097482671,-0.866551351298694,-0.82145974324658,-0.862049090180097
"3540","530287103",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.71730905291391,-0.584063450309136,-0.239935442354624,-0.46522092815261,-0.351666446503585,0.649292608072888,-2.07284785896267,-0.379564562524518,-0.765427504757047,1.19060565312306,-2.77847079000187,0.130529013449506,0.800369525947352,1.42682097482671,-0.866551351298694,-0.82145974324658,-1.59167257871837
"3541","530301103",1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.429217944147957,-0.295530649670887,-0.0650179347128633,-0.284209309524213,-0.351666446503585,0.649292608072888,-0.840731316679297,-0.379564562524518,0.919902463004866,-1.68967625371986,-0.898655592238321,-1.12620635962231,-0.000388340381342474,-0.838369465383228,1.254733436645,-0.440776522530893,0.962009631165578
"3542","530301104",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.600963425316751,0.0716929147777928,-0.385700032056091,-0.284209309524213,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,0.981159605525227,0.968352595497386,-0.801146206710037,-0.838369465383228,1.254733436645,-0.82145974324658,-0.497237345910962
"3543","530317104",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-1.37381809057632,-0.321760904274364,-0.589770457638144,-0.356613956975572,-0.417508012665597,-1.41841605269359,-2.07284785896267,-0.379564562524518,0.498569971064387,-1.27820740988515,-1.36860939167921,0.549440804473446,0.800369525947352,1.42682097482671,-1.57364628061326,-0.82145974324658,0.962009631165578
"3544","530329103",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.20207260940753,-1.23981981539606,-0.385700032056091,-0.46522092815261,-0.483349578827609,0.649292608072888,0.391385225604079,-0.379564562524518,-2.02942498057848,1.19060565312306,1.45111340496611,1.38726438652133,-1.60190407303873,1.42682097482671,-0.159456421984128,-0.82145974324658,0.962009631165578
"3545","530340103",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.429217944147957,-1.05620803317172,-1.11452298056343,-0.103197690895815,-0.0224586156935262,-2.45227038307683,-2.07284785896267,-0.379564562524518,0.919902463004866,-0.455269722215749,-0.898655592238321,-1.12620635962231,-0.801146206710037,1.42682097482671,-0.866551351298694,-0.0600933018152066,0.962009631165578
"3546","530351102",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2.14696427338395,0.333995460812564,-0.822993801160491,-0.103197690895815,-0.088300181855538,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-1.27820740988515,-0.898655592238321,-0.707294568598374,-0.801146206710037,-0.838369465383228,0.547638507330438,1.84332280176323,0.962009631165578
"3547","530383105",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.54556357174512,-0.872596250947385,-0.528549329963528,-0.284209309524213,-0.285824880341574,-0.384561722310352,-0.840731316679297,-0.379564562524518,-0.344095012816569,-1.27820740988515,-0.428701792797434,-0.707294568598374,-0.000388340381342474,0.29422575472174,-0.866551351298694,-0.0600933018152066,0.232386142627308
"3548","530387102",0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0.773000424033601,-0.45291217729175,1.80076881346591,-0.374715118838411,-0.0224586156935262,0.649292608072888,0.391385225604079,4.38550166533275,0.498569971064387,-0.866738566050452,0.0412520066434532,-0.707294568598374,0.800369525947352,1.42682097482671,0.547638507330438,0.32058991890048,-0.132425601641827
"3549","530394104",0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.20207260940753,0.0716929147777928,1.80076881346591,0.530342974303575,-0.483349578827609,0.649292608072888,0.391385225604079,4.38550166533275,1.34123495494534,-0.866738566050452,-0.428701792797434,-0.288382777574434,0.800369525947352,-0.838369465383228,-0.866551351298694,-0.440776522530893,-0.497237345910962
"3550","530415103",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,-0.772708906485545,0.0716929147777928,-0.822993801160491,-0.46522092815261,-0.15414174801755,-0.384561722310352,0.391385225604079,-0.379564562524518,0.919902463004866,-1.27820740988515,-0.898655592238321,0.130529013449506,-0.000388340381342474,-0.838369465383228,1.254733436645,-0.82145974324658,-0.497237345910962
"3551","530415104",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-1.03032712823874,0.46514673382995,0.634652095854178,0.801860402246171,0.306749215116533,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,0.367667965453656,0.0412520066434532,0.130529013449506,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,0.597197886896443
"3552","530428101",1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.687127683449204,0.333995460812564,1.65500422376445,-0.193703500210014,-0.15414174801755,-2.45227038307683,-0.840731316679297,-0.379564562524518,0.498569971064387,-0.866738566050452,0.51120580608434,-0.288382777574434,-0.000388340381342474,-0.838369465383228,0.547638507330438,0.32058991890048,0.962009631165578
"3553","530430103",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.71760057046197,0.333995460812564,-0.239935442354624,-0.367474654093275,-0.443844639130402,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-1.68967625371986,0.0412520066434532,-1.9640299416702,-2.40266193936743,-0.460837725348238,-0.866551351298694,1.84332280176323,-0.497237345910962
"3554","530433101",1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.343636721111616,0.0716929147777928,1.36347504436151,2.79298820715854,1.95278836916683,0.649292608072888,0.391385225604079,2.00296855140412,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.288382777574434,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.82145974324658,0.232386142627308
"3555","530436101",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.429509461696013,-0.754560105231738,-0.822993801160491,-0.284209309524213,-0.285824880341574,-1.41841605269359,-0.840731316679297,-0.379564562524518,-1.18675999669753,0.367667965453656,1.45111340496611,-0.707294568598374,-2.40266193936743,-0.838369465383228,-0.159456421984128,-0.82145974324658,-1.22686083444923
"3556","530436105",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1.54556357174512,-0.82013574174043,-0.29824127823521,-0.392816280701251,-0.0224586156935262,-0.384561722310352,-0.840731316679297,-0.379564562524518,0.0772374791239092,-2.10114509755456,-2.77847079000187,-1.9640299416702,-1.60190407303873,1.42682097482671,-0.866551351298694,-0.82145974324658,-1.59167257871837
"3557","530440103",0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.687127683449204,-0.715214723326522,0.401428752331831,-0.229905823935694,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.707294568598374,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.0600933018152066,0.962009631165578
"3558","530443103",0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.515090684732354,1.38320564495165,1.21771045466005,0.439837164989377,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,-0.344095012816569,0.367667965453656,0.0412520066434532,0.549440804473446,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-0.497237345910962
"3559","530445101",1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1.28823686753998,0.858600552882107,2.38382717227178,2.79298820715854,0.635957045926592,0.649292608072888,0.391385225604079,-0.379564562524518,0.498569971064387,-1.27820740988515,0.0412520066434532,-0.707294568598374,-0.000388340381342474,-0.0833059853132493,0.547638507330438,1.84332280176323,-0.497237345910962
"3560","530452103",0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.429217944147957,-0.513241762879748,-0.0650179347128633,0.132117413321101,-0.15414174801755,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,1.45111340496611,-0.288382777574434,-0.801146206710037,-0.838369465383228,0.547638507330438,-0.0600933018152066,-1.22686083444923
"3561","530454432",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.772708906485545,-1.18735930618911,0.343122916451244,0.077813927732582,-0.285824880341574,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,1.19060565312306,1.45111340496611,1.38726438652133,-0.000388340381342474,1.42682097482671,0.547638507330438,-0.0600933018152066,0.962009631165578
"3562","530456101",1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.20236412695559,0.596298006847336,2.38382717227178,-0.146640479366631,-0.0224586156935262,0.649292608072888,1.62350176788745,-0.379564562524518,1.34123495494534,-1.27820740988515,0.0412520066434532,-0.707294568598374,0.800369525947352,-0.838369465383228,-0.159456421984128,1.84332280176323,0.962009631165578
"3563","544225433",1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,-0.515090684732354,-0.321760904274364,0.372275834391537,-0.392816280701251,-0.15414174801755,0.649292608072888,0.391385225604079,-0.379564562524518,-1.608092488638,1.19060565312306,-0.898655592238321,-0.707294568598374,-0.801146206710037,1.42682097482671,-0.866551351298694,-0.82145974324658,-1.59167257871837
"3564","547954601",1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-1.03032712823874,1.12090309891688,0.926181275257112,0.439837164989377,2.61120403078695,-1.41841605269359,0.391385225604079,2.00296855140412,0.0772374791239092,-0.0438008783810463,-0.428701792797434,0.130529013449506,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,0.232386142627308
"3565","553427431",1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.171599722394766,0.333995460812564,3.25841471048058,0.982872020874568,0.537194696683575,-1.41841605269359,-0.840731316679297,-0.379564562524518,0.0772374791239092,0.779136809288359,-0.428701792797434,-0.288382777574434,-0.000388340381342474,-0.838369465383228,1.96182836595957,-0.0600933018152066,-0.862049090180097
"3566","556126501",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.600963425316751,-0.45291217729175,-0.239935442354624,-0.423588255868079,-0.0224586156935262,0.649292608072888,1.62350176788745,-0.379564562524518,1.34123495494534,0.779136809288359,0.981159605525227,-0.288382777574434,-0.000388340381342474,-0.0833059853132493,0.547638507330438,-0.440776522530893,0.962009631165578
"3567","556414601",1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.944454387654339,-0.45291217729175,-0.822993801160491,-0.103197690895815,-0.0224586156935262,-1.41841605269359,-0.840731316679297,-0.379564562524518,1.34123495494534,0.367667965453656,1.45111340496611,-0.707294568598374,0.800369525947352,1.42682097482671,0.547638507330438,-0.82145974324658,0.962009631165578
"3568","558334601",1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.858581647069942,-0.321760904274364,0.0224408191080168,0.00540928028122302,-0.351666446503585,0.649292608072888,1.62350176788745,-0.379564562524518,-1.18675999669753,0.779136809288359,0.0412520066434532,-0.288382777574434,0.800369525947352,-0.838369465383228,-0.866551351298694,-0.440776522530893,-1.59167257871837
"3569","564990601",1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,-1.03032712823874,1.90781073702119,-0.531464621757558,0.077813927732582,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,0.919902463004866,-0.0438008783810463,-0.898655592238321,0.130529013449506,-0.000388340381342474,-0.838369465383228,1.254733436645,-0.82145974324658,-0.862049090180097
"3570","569878601",1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.600963425316751,1.38320564495165,0.518040424093004,0.982872020874568,0.306749215116533,1.68314693845613,1.62350176788745,4.38550166533275,1.34123495494534,-2.51261394138926,0.0412520066434532,0.549440804473446,-0.801146206710037,-0.838369465383228,1.254733436645,0.32058991890048,0.962009631165578
"3571","573304601",1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.34334520356356,0.333995460812564,0.0515937370483102,-0.193703500210014,0.109224516630498,0.649292608072888,1.62350176788745,4.38550166533275,0.0772374791239092,-1.68967625371986,-0.428701792797434,-0.707294568598374,0.800369525947352,-0.838369465383228,1.254733436645,1.84332280176323,0.962009631165578
"3572","573800601",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.944454387654339,-0.45291217729175,-0.239935442354624,-0.211804662072854,-0.15414174801755,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,0.367667965453656,-0.428701792797434,0.549440804473446,-0.000388340381342474,-0.838369465383228,0.547638507330438,-0.440776522530893,0.962009631165578
"3573","574765601",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.858581647069942,-1.10866854237868,-0.181629606474037,-0.46522092815261,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,0.919902463004866,-2.10114509755456,-1.8385631911201,-1.9640299416702,0.800369525947352,-0.838369465383228,1.254733436645,-0.82145974324658,-1.22686083444923
"3574","574841601",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.45969083116072,-0.63652395951609,-0.385700032056091,-0.362044305534424,-0.351666446503585,-0.384561722310352,0.391385225604079,-0.379564562524518,-2.02942498057848,1.19060565312306,1.45111340496611,1.38726438652133,-1.60190407303873,1.04928923479172,-0.866551351298694,-0.0600933018152066,-1.59167257871837
"3575","576166601",1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.600963425316751,0.64875851605429,-0.29824127823521,-0.103197690895815,-0.351666446503585,-0.384561722310352,-0.840731316679297,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.707294568598374,0.800369525947352,1.42682097482671,0.547638507330438,-0.82145974324658,-0.497237345910962
"3576","587867601",1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,-0.858581647069942,-0.793905487136953,0.343122916451244,-0.103197690895815,-0.0224586156935262,0.649292608072888,0.391385225604079,-0.379564562524518,-2.02942498057848,-0.866738566050452,1.45111340496611,1.38726438652133,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,-1.59167257871837
"3577","600365431",0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.257472462979163,-0.138149122050024,-0.648076293518731,0.077813927732582,0.635957045926592,-1.41841605269359,-0.840731316679297,2.00296855140412,0.0772374791239092,-0.0438008783810463,0.0412520066434532,-0.707294568598374,0.800369525947352,-0.838369465383228,1.254733436645,1.84332280176323,0.962009631165578
"3578","604199601",0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.944454387654339,0.333995460812564,-0.531464621757558,-0.103197690895815,-0.351666446503585,0.649292608072888,0.391385225604079,-0.379564562524518,0.0772374791239092,-0.866738566050452,-0.898655592238321,-0.288382777574434,-0.000388340381342474,-0.838369465383228,1.254733436645,-0.82145974324658,-1.59167257871837
"3579","604454601",1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.429217944147957,-0.190609631256979,-0.531464621757558,-0.331272330367596,-0.0224586156935262,-0.384561722310352,-0.840731316679297,-0.379564562524518,-0.765427504757047,-0.455269722215749,0.0412520066434532,0.130529013449506,0.800369525947352,-0.838369465383228,0.547638507330438,1.84332280176323,-1.59167257871837
"3580","607638601",0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.772708906485545,-0.45291217729175,-0.735535047339611,-0.248006985798533,-0.0224586156935262,-1.41841605269359,0.391385225604079,-0.379564562524518,0.498569971064387,-0.455269722215749,0.981159605525227,-0.288382777574434,-0.801146206710037,-0.838369465383228,-0.159456421984128,-0.82145974324658,-1.59167257871837
"3581","609167601",1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.600963425316751,0.261599958106967,-0.385700032056091,0.439837164989377,2.61120403078695,0.649292608072888,0.391385225604079,4.38550166533275,0.0772374791239092,0.367667965453656,1.45111340496611,-0.288382777574434,0.800369525947352,-0.838369465383228,1.254733436645,1.84332280176323,0.962009631165578
"3582","610013103",1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.772708906485545,0.202844187795179,-0.239935442354624,-0.356613956975572,-0.483349578827609,-1.41841605269359,-2.07284785896267,-0.379564562524518,-2.02942498057848,1.19060565312306,1.45111340496611,-0.288382777574434,-0.801146206710037,1.42682097482671,-0.159456421984128,1.84332280176323,0.232386142627308
"3583","610044103",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.429217944147957,1.4356661541586,-0.385700032056091,-0.193703500210014,-0.285824880341574,-1.41841605269359,-2.07284785896267,2.00296855140412,-2.02942498057848,1.19060565312306,-0.898655592238321,1.38726438652133,0.800369525947352,-0.838369465383228,-0.159456421984128,-0.82145974324658,0.962009631165578
