"","X","pid","age","gendermale","dispatch.Dispatch","qg12","qg10Yes","qg1001","qg901","qg702","qn4003Yes","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0同居","qea0在婚","qea0未婚","qea0离婚","qp605.公费治疗","qp605.城镇居民","qp605.城镇治疗","qp605.新型农村","qp605.补充医疗","qu201Yes","qu202Yes","qu802","qu702","w01","kwa2_b_1不喜欢学校","kwa2_b_1学业成绩","kwa2_b_1经济困难","kwa2_b_1身体健康","qn203Yes","qn4001Yes","qn201_b_1","qn202"
"3452","3452","520382103",-3.99830261881668,1,0,-18545.6454545455,"1",-77.4062111801242,-286.300899427637,-1527.9655596556,"0","2","2","0","0","8","6",0.1312152257835,"0","1","0","0","0","0","0","0","0","0","0","5","7","4","1","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3453","3453","520388102",8.00169738118332,0,0,-21245.6454545455,"0",-184.406211180124,-256.300899427637,-1327.9655596556,"0","4","4","0","5","4","7",-0.70615983030267,"0","1","0","0","0","0","0","0","1","1","0","3","7","2","0","0","0","0","0","0",-0.159057795046139,0.50870786516854
"3454","3454","520388107",-16.9983026188167,0,1,-43345.6454545455,"0",-253.406211180124,-336.300899427637,-827.965559655597,"0","4","4","0","8","7","10",0.549902753826586,"0","0","1","0","0","0","0","1","0","1","0","4","1","5","0","0","0","0","0","0",0.840942204953861,-1.49129213483146
"3455","3455","520398107",-13.9983026188167,1,0,6454.35454545455,"0",-107.406211180124,-336.300899427637,-1127.9655596556,"0","3","4","1","5","10","8",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","0","5","4","3","0","1","0","0","0","0",-0.159057795046139,2.50870786516854
"3456","3456","520404106",-1.99830261881668,1,0,-8545.64545454545,"0",-177.406211180124,-536.300899427637,-1127.9655596556,"0","2","1","0","4","6","6",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","1","3","7","5","1","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"3457","3457","520421103",-4.99830261881668,1,0,21454.3545454545,"0",-105.406211180124,-36.300899427637,-627.965559655597,"0","2","4","0","5","7","3",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","1","3","1","6","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"3458","3458","520427101",-0.99830261881668,1,0,-18545.6454545455,"0",-9.40621118012422,-226.300899427637,-627.965559655597,"0","2","1","0","7","2","5",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","1","3","1","5","0","0","0","0","0","0",0.840942204953861,-1.49129213483146
"3459","3459","520427102",-0.99830261881668,0,0,-35045.6454545455,"0",-253.406211180124,-336.300899427637,-1227.9655596556,"0","2","4","0","8","10","10",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","0","4","7","5","0","0","0","0","0","0",0.840942204953861,-1.49129213483146
"3460","3460","520430102",-1.99830261881668,1,0,-29345.6454545455,"0",-17.4062111801242,-336.300899427637,-627.965559655597,"0","2","1","1","7","9","8",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","1","5","5","3","0","0","0","0","0","0",4.84094220495386,2.50870786516854
"3461","3461","520440101",-4.99830261881668,1,0,31454.3545454545,"0",-344.406211180124,-336.300899427637,-627.965559655597,"0","3","3","0","6","3","5",-1.96222241443193,"0","0","1","0","0","0","0","1","0","1","1","5","1","5","1","0","0","0","0","1",4.84094220495386,2.50870786516854
"3462","3462","520440103",17.0016973811833,0,0,-24545.6454545455,"0",-327.406211180124,-256.300899427637,-927.965559655597,"0","4","5","0","8","5","8",-1.96222241443193,"0","0","0","0","0","0","0","1","0","0","0","1","7","4","0","0","1","0","0","0",-0.159057795046139,-2.49129213483146
"3463","3463","520441101",20.0016973811833,1,0,-40545.6454545455,"0",-277.406211180124,-299.300899427637,-1507.9655596556,"0","3","3","0","7","8","8",-1.12484735834576,"0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0",4.84094220495386,-0.49129213483146
"3464","3464","520450103",-14.9983026188167,1,0,-12545.6454545455,"0",22.5937888198758,-536.300899427637,-627.965559655597,"0","4","3","0","7","5","5",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","1","5","1","5","0","0","0","0","0","0",4.84094220495386,-1.49129213483146
"3465","3465","520453101",31.0016973811833,1,0,-12545.6454545455,"0",-277.406211180124,-301.300899427637,-1127.9655596556,"0","5","4","0","10","10","7",0.1312152257835,"0","1","0","0","0","0","0","1","0","0","0","1","7","1","0","0","1","0","0","0",-2.15905779504614,2.50870786516854
"3466","3466","520454101",7.00169738118332,1,0,-545.645454545454,"0",-171.406211180124,-276.300899427637,-1267.9655596556,"0","4","4","0","10","10","10",-2.38090994247501,"0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3467","3467","520457103",-17.9983026188167,1,0,-8545.64545454545,"1",-297.406211180124,19.699100572363,-627.965559655597,"0","4","4","0","6","8","5",0.968590281869671,"0","0","1","0","0","0","0","0","0","1","0","4","7","5","0","0","0","0","0","0",-1.15905779504614,2.50870786516854
"3468","3468","520464105",-10.9983026188167,1,1,1454.35454545455,"1",22.5937888198758,-156.300899427637,372.034440344403,"1","5","5","0","8","2","3",-1.12484735834576,"0","1","0","0","1","0","0","0","0","0","1","5","1","7","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3469","3469","520473104",4.00169738118332,0,1,-28545.6454545455,"0",-372.406211180124,-276.300899427637,-1127.9655596556,"0","5","5","0","2","10","8",0.1312152257835,"0","1","0","0","0","0","0","1","0","1","0","5","3","4","0","1","0","0","0","0",-2.15905779504614,-4.49129213483146
"3470","3470","520474105",-17.9983026188167,1,0,-42545.6454545455,"0",-297.406211180124,-472.300899427637,-1127.9655596556,"0","4","4","0","4","5","6",-1.12484735834576,"0","0","1","0","0","0","0","1","0","1","0","4","7","4","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3471","3471","520476102",9.00169738118332,1,0,-33545.6454545455,"0",32.5937888198758,-506.300899427637,-1127.9655596556,"0","2","2","0","3","6","5",0.549902753826586,"0","1","0","0","0","0","0","1","0","1","0","2","7","4","0","0","0","0","0","0",4.84094220495386,-3.49129213483146
"3472","3472","520477105",-1.99830261881668,0,0,-18545.6454545455,"0",182.593788819876,-156.300899427637,-727.965559655597,"0","4","3","0","5","7","6",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","5","1","4","0","0","0","0","0","0",-2.15905779504614,-1.49129213483146
"3473","3473","520488103",-14.9983026188167,0,1,-18545.6454545455,"0",-353.406211180124,463.699100572363,-1127.9655596556,"0","4","4","0","8","4","6",-0.70615983030267,"0","0","1","0","0","0","1","0","0","1","0","3","7","4","0","0","1","0","0","0",-2.15905779504614,-4.49129213483146
"3474","3474","520496104",-13.9983026188167,1,0,-28545.6454545455,"0",-17.4062111801242,-306.300899427637,-1127.9655596556,"0","3","3","0","3","10","10",1.38727780991276,"0","0","1","0","0","0","0","0","0","1","0","5","7","4","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3475","3475","520499103",-2.99830261881668,0,0,9454.35454545455,"1",222.593788819876,-36.300899427637,872.034440344403,"0","4","4","0","7","3","3",-1.96222241443193,"0","1","0","0","0","0","1","0","0","1","1","4","1","7","0","0","0","0","0","0",-0.159057795046139,2.50870786516854
"3476","3476","520500101",12.0016973811833,1,0,-20145.6454545455,"0",-202.406211180124,-299.300899427637,-1507.9655596556,"0","3","3","0","3","5","5",-0.70615983030267,"0","1","0","0","0","0","0","1","0","0","0","3","7","3","0","0","1","0","0","0",4.84094220495386,-1.49129213483146
"3477","3477","520502101",11.0016973811833,1,0,21454.3545454545,"1",342.593788819876,463.699100572363,-27.9655596555965,"1","4","4","1","2","6","5",-1.54353488638884,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3478","3478","520506105",-18.9983026188167,1,0,-8545.64545454545,"0",-177.406211180124,-436.300899427637,-1327.9655596556,"0","4","4","0","3","8","5",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","1","3","3","4","0","1","0","0","0","0",0.840942204953861,-1.49129213483146
"3479","3479","520521105",-1.99830261881668,0,0,-28545.6454545455,"0",-377.406211180124,-320.300899427637,-1427.9655596556,"0","5","4","0","3","10","2",1.38727780991276,"0","1","0","0","0","0","0","1","0","1","0","5","7","3","0","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3480","3480","520539103",-11.9983026188167,1,0,-48545.6454545455,"0",-297.406211180124,-236.300899427637,-1227.9655596556,"0","4","4","0","6","3","8",-0.287472302259585,"0","0","1","0","0","0","0","1","0","0","0","5","7","7","0","0","1","0","0","0",-1.15905779504614,2.50870786516854
"3481","3481","520551104",2.00169738118332,0,0,-40445.6454545455,"0",-377.406211180124,-236.300899427637,-1397.9655596556,"0","3","4","0","5","10","9",-0.70615983030267,"0","1","0","0","0","0","0","1","0","0","0","2","1","3","1","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3482","3482","520552103",4.00169738118332,1,1,-8545.64545454545,"1",-477.406211180124,-238.300899427637,-827.965559655597,"0","3","3","0","4","10","5",-1.54353488638884,"0","0","1","0","0","0","1","0","0","0","0","5","7","4","0","0","1","0","0","0",4.84094220495386,2.50870786516854
"3483","3483","520555104",-5.99830261881668,1,1,21454.3545454545,"0",-237.406211180124,-236.300899427637,-1127.9655596556,"0","4","5","0","6","8","5",0.549902753826586,"0","1","0","0","0","0","0","1","0","1","0","3","7","5","0","0","0","0","0","0",0.840942204953861,2.50870786516854
"3484","3484","520559102",-12.9983026188167,1,1,51454.3545454545,"1",422.593788819876,-156.300899427637,372.034440344403,"1","4","4","0","6","5","4",-0.287472302259585,"0","0","1","0","0","0","1","0","0","1","1","5","1","7","1","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3485","3485","520564601",-8.99830261881668,0,0,-39545.6454545455,"0",-377.406211180124,-316.300899427637,-1127.9655596556,"0","4","4","0","2","3","3",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","0","4","2","4","0","0","1","0","0","0",-2.15905779504614,2.50870786516854
"3486","3486","520565102",8.00169738118332,1,1,-27545.6454545455,"0",-377.406211180124,-276.300899427637,-1427.9655596556,"0","4","4","0","2","2","3",-1.12484735834576,"0","1","0","0","0","0","0","1","0","0","0","2","7","4","0","0","1","0","0","0",-2.15905779504614,-2.49129213483146
"3487","3487","520566101",-5.99830261881668,1,0,45454.3545454545,"0",-77.4062111801242,-176.300899427637,-1127.9655596556,"0","4","4","0","5","10","0",-0.287472302259585,"0","1","0","0","0","0","0","1","0","1","1","3","7","5","1","0","0","0","0","0",-2.15905779504614,2.50870786516854
"3488","3488","520572101",-1.99830261881668,1,1,11454.3545454545,"1",282.593788819876,-236.300899427637,-1427.9655596556,"0","4","4","0","5","5","6",-1.54353488638884,"0","1","0","0","0","0","1","0","0","1","1","5","2","6","0","0","0","0","0","0",4.84094220495386,-1.49129213483146
"3489","3489","520576103",-8.99830261881668,1,0,-31545.6454545455,"0",-167.406211180124,-536.300899427637,-1027.9655596556,"0","5","4","0","2","8","5",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","0","4","2","4","1","0","0","0","0","0",-0.159057795046139,-4.49129213483146
"3490","3490","524074601",-11.9983026188167,1,0,-30545.6454545455,"0",-177.406211180124,-536.300899427637,-1227.9655596556,"0","3","3","0","3","8","5",-0.287472302259585,"0","1","0","0","0","0","0","1","0","1","1","5","7","4","0","0","0","0","0","0",-2.15905779504614,0.50870786516854
"3491","3491","526539601",4.00169738118332,0,1,-24545.6454545455,"0",-177.406211180124,-236.300899427637,-1127.9655596556,"0","3","3","0","2","10","6",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","0","1","7","3","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"3492","3492","530004103",-1.99830261881668,0,0,41454.3545454545,"1",-317.406211180124,-156.300899427637,-127.965559655597,"0","4","4","0","3","8","8",0.1312152257835,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","1","0","0","0","0","0",-1.15905779504614,-0.49129213483146
"3493","3493","530009106",-6.99830261881668,0,0,6454.35454545455,"0",-327.406211180124,-236.300899427637,-1127.9655596556,"0","3","4","0","7","10","6",0.549902753826586,"0","1","0","0","0","1","0","0","0","0","1","4","7","5","0","1","0","0","0","0",-2.15905779504614,-4.49129213483146
"3494","3494","530041104",-11.9983026188167,1,0,-18545.6454545455,"0",-99.4062111801242,-196.300899427637,-627.965559655597,"0","3","3","1","7","5","5",0.549902753826586,"0","0","1","0","0","0","1","0","0","1","1","4","1","6","1","0","0","0","0","0",0.840942204953861,2.50870786516854
"3495","3495","530043103",-14.9983026188167,1,0,-42545.6454545455,"0",-217.406211180124,-186.300899427637,-1127.9655596556,"0","4","4","0","7","10","8",1.38727780991276,"0","0","1","0","0","0","0","1","0","1","1","5","3","7","0","0","1","0","0","0",-2.15905779504614,0.50870786516854
"3496","3496","530055103",-12.9983026188167,1,1,-27545.6454545455,"0",-327.406211180124,-536.300899427637,-127.965559655597,"0","4","4","0","5","6","8",-0.70615983030267,"0","0","1","0","0","0","0","1","0","1","1","4","3","4","0","0","0","0","0","0",-1.15905779504614,-2.49129213483146
"3497","3497","530055104",-18.9983026188167,1,1,-18545.6454545455,"0",-277.406211180124,-36.300899427637,-1027.9655596556,"1","4","4","0","8","3","7",-1.12484735834576,"0","0","1","0","0","0","0","1","0","1","1","5","1","5","1","0","0","0","0","0",2.84094220495386,1.50870786516854
"3498","3498","530061551",-10.9983026188167,0,0,-25945.6454545455,"0",-127.406211180124,-336.300899427637,-127.965559655597,"0","2","4","0","5","3","5",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","0","5","2","6","0","0","1","0","0","0",-0.159057795046139,0.50870786516854
"3499","3499","530066105",-9.99830261881668,1,1,1454.35454545455,"0",-285.406211180124,-136.300899427637,-1127.9655596556,"0","4","4","0","3","5","8",1.38727780991276,"0","1","0","0","0","0","1","0","0","1","0","5","1","5","0","0","1","0","0","0",-2.15905779504614,2.50870786516854
"3500","3500","530067103",-7.99830261881668,1,0,-3545.64545454545,"0",-477.406211180124,-161.300899427637,-1127.9655596556,"0","4","3","0","6","6","6",-0.287472302259585,"0","0","1","0","0","0","0","1","0","1","0","4","7","4","0","0","0","0","0","0",-0.159057795046139,2.50870786516854
"3501","3501","530088102",18.0016973811833,0,0,-33965.6454545455,"0",-377.406211180124,-196.300899427637,-1522.9655596556,"0","4","4","0","5","8","10",1.38727780991276,"0","1","0","0","0","0","0","1","0","0","0","1","7","4","0","0","1","0","0","0",-2.15905779504614,-1.49129213483146
"3502","3502","530088103",-3.99830261881668,1,0,-18545.6454545455,"0",-184.406211180124,-536.300899427637,-1127.9655596556,"0","4","4","0","2","3","8",-1.12484735834576,"0","0","0","1","0","0","0","1","0","1","0","3","7","3","1","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"3503","3503","530088104",-5.99830261881668,1,0,-46345.6454545455,"0",32.5937888198758,-236.300899427637,-1127.9655596556,"0","4","4","0","10","5","7",0.549902753826586,"0","1","0","0","0","0","0","1","0","1","0","5","1","3","0","0","0","0","0","0",-2.15905779504614,-4.49129213483146
"3504","3504","530090103",-7.99830261881668,1,0,-19745.6454545455,"0",62.5937888198758,-536.300899427637,-627.965559655597,"0","4","4","0","3","6","7",0.1312152257835,"0","1","0","0","0","0","0","1","0","1","1","5","6","5","0","0","0","0","0","0",-1.15905779504614,2.50870786516854
"3505","3505","530090104",-11.9983026188167,0,0,-32945.6454545455,"0",-227.406211180124,863.699100572363,-627.965559655597,"0","3","4","0","3","5","10",-0.70615983030267,"0","0","1","0","0","0","1","0","0","1","1","4","1","7","0","0","0","0","0","0",0.840942204953861,2.50870786516854
"3506","3506","530091103",-13.9983026188167,0,0,-19745.6454545455,"0",-77.4062111801242,-336.300899427637,-1327.9655596556,"0","3","4","0","5","8","8",0.1312152257835,"0","0","1","0","0","0","0","1","0","1","1","5","1","4","1","0","0","0","0","0",-2.15905779504614,-2.49129213483146
"3507","3507","530095102",5.00169738118332,0,0,-33545.6454545455,"0",-247.406211180124,-526.300899427637,-1127.9655596556,"0","3","4","0","8","2","7",-0.287472302259585,"0","1","0","0","0","0","0","1","0","1","0","5","1","4","0","0","0","0","0","0",-0.159057795046139,-3.49129213483146
"3508","3508","530096102",10.0016973811833,1,0,-8545.64545454545,"0",-317.406211180124,-336.300899427637,-1427.9655596556,"0","3","4","0","5","6","6",-0.70615983030267,"0","1","0","0","0","0","0","1","0","1","0","3","7","4","0","1","0","0","0","0",-2.15905779504614,-4.49129213483146
"3509","3509","530121102",20.0016973811833,1,1,11454.3545454545,"1",522.593788819876,184.699100572363,-627.965559655597,"1","4","4","1","3","8","10",0.549902753826586,"0","1","0","0","0","0","1","0","0","1","1","5","1","7","0","0","0","0","0","0",0.840942204953861,-1.49129213483146
"3510","3510","530129103",-13.9983026188167,1,1,-18545.6454545455,"0",-77.4062111801242,-216.300899427637,-1427.9655596556,"0","1","2","1","4","7","6",0.549902753826586,"0","0","1","0","0","0","1","0","0","1","0","5","1","5","1","0","0","0","0","0",-2.15905779504614,-1.49129213483146
"3511","3511","530130101",16.0016973811833,1,1,-12545.6454545455,"0",-327.406211180124,-536.300899427637,-1427.9655596556,"0","4","4","0","5","8","10",0.1312152257835,"0","1","0","0","0","0","0","1","0","0","0","1","7","1","0","0","1","0","0","0",4.84094220495386,-2.49129213483146
"3512","3512","530132103",-2.99830261881668,1,0,-9875.64545454545,"0",-77.4062111801242,-236.300899427637,-627.965559655597,"1","2","4","1","5","8","10",0.1312152257835,"0","0","1","0","0","0","1","0","0","1","0","5","1","5","1","0","0","0","0","0",-1.15905779504614,-2.49129213483146
"3513","3513","530137103",-8.99830261881668,0,1,1454.35454545455,"1",122.593788819876,3.69910057236302,-827.965559655597,"0","5","4","0","10","5","6",-0.287472302259585,"0","0","1","0","1","0","0","0","0","1","1","3","1","7","0","0","0","0","0","0",4.84094220495386,2.50870786516854
